CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,Borough,GeoID_1,pop,geoid_2,ctname,agg_income,agg_inco_1
"154.03","1",Manhattan,"015403","1015403",,Upper East Side-Yorkville,MN0803,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),"36061015403","4108",2991.22048358000,555763.31320300000,Manhattan,"36061015403","5738",1400000US36061015403,"Census Tract 154.03, New York County, New York","346910900","94049660"
"155.01","1",Manhattan,"015501","1015501",,Upper West Side-Lincoln Square,MN0701,MN07,MN07 Upper West Side (CD 7 Approximation),"36061015501","4107",3864.79104397000,928265.53827500006,Manhattan,"36061015501","5091",1400000US36061015501,"Census Tract 155.01, New York County, New York","836773300","343282919"
"156.01","1",Manhattan,"015601","1015601",,Upper East Side-Yorkville,MN0803,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),"36061015601","4108",4004.82445573000,791936.96494099998,Manhattan,"36061015601","5568",1400000US36061015601,"Census Tract 156.01, New York County, New York","366320100","55324609"
"156.02","1",Manhattan,"015602","1015602",,East Harlem (South),MN1101,MN11,MN11 East Harlem (CD 11 Equivalent),"36061015602","4111",4524.70684771000,1169910.01639000000,Manhattan,"36061015602","2154",1400000US36061015602,"Census Tract 156.02, New York County, New York","180161800","57360843"
"157","1",Manhattan,"015700","1015700",,Upper West Side-Lincoln Square,MN0701,MN07,MN07 Upper West Side (CD 7 Approximation),"36061015700","4107",5778.30928559000,1958586.74025000003,Manhattan,"36061015700","11197",1400000US36061015700,"Census Tract 157, New York County, New York","1372037700","291054624"
"158.01","1",Manhattan,"015801","1015801",,Upper East Side-Carnegie Hill,MN0802,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),"36061015801","4108",4692.93188472000,1353075.76215999993,Manhattan,"36061015801","5600",1400000US36061015801,"Census Tract 158.01, New York County, New York","618972900","132030507"
"158.02","1",Manhattan,"015802","1015802",,East Harlem (South),MN1101,MN11,MN11 East Harlem (CD 11 Equivalent),"36061015802","4111",3116.91669601000,551587.64415399998,Manhattan,"36061015802","4516",1400000US36061015802,"Census Tract 158.02, New York County, New York","230045600","42555870"
"160.01","1",Manhattan,"016001","1016001",,Upper East Side-Carnegie Hill,MN0802,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),"36061016001","4108",4702.17377716000,1352632.29777999991,Manhattan,"36061016001","3852",1400000US36061016001,"Census Tract 160.01, New York County, New York","779740000","218966222"
"161","1",Manhattan,"016100","1016100",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061016100","4107",5716.22543542000,1677359.66531000007,Manhattan,"36061016100","6617",1400000US36061016100,"Census Tract 161, New York County, New York","840233400","180958081"
"162","1",Manhattan,"016200","1016200",,East Harlem (South),MN1101,MN11,MN11 East Harlem (CD 11 Equivalent),"36061016200","4111",10087.78634410000,2927429.50858000014,Manhattan,"36061016200","9033",1400000US36061016200,"Census Tract 162, New York County, New York","222579700","37668089"
"164","1",Manhattan,"016400","1016400",,East Harlem (South),MN1101,MN11,MN11 East Harlem (CD 11 Equivalent),"36061016400","4111",5535.65489948000,1911300.53077000007,Manhattan,"36061016400","7371",1400000US36061016400,"Census Tract 164, New York County, New York","176007400","29675961"
"165","1",Manhattan,"016500","1016500",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061016500","4107",6286.35561079000,2199114.59964000015,Manhattan,"36061016500","6659",1400000US36061016500,"Census Tract 165, New York County, New York","1028873000","230502724"
"166","1",Manhattan,"016600","1016600",,East Harlem (South),MN1101,MN11,MN11 East Harlem (CD 11 Equivalent),"36061016600","4111",5724.30052448000,1871913.93571999995,Manhattan,"36061016600","7012",1400000US36061016600,"Census Tract 166, New York County, New York","207808800","53995189"
"169","1",Manhattan,"016900","1016900",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061016900","4107",5751.66165621000,1937087.87968000001,Manhattan,"36061016900","8526",1400000US36061016900,"Census Tract 169, New York County, New York","1049747500","211980988"
"170","1",Manhattan,"017000","1017000",,East Harlem (South),MN1101,MN11,MN11 East Harlem (CD 11 Equivalent),"36061017000","4111",5617.78174999000,1969157.88721000007,Manhattan,"36061017000","7991",1400000US36061017000,"Census Tract 170, New York County, New York","198524200","37676002"
"171","1",Manhattan,"017100","1017100",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061017100","4107",6578.84264098000,2262383.01447999990,Manhattan,"36061017100","9694",1400000US36061017100,"Census Tract 171, New York County, New York","1276471400","281945457"
"172","1",Manhattan,"017200","1017200",,East Harlem (South),MN1101,MN11,MN11 East Harlem (CD 11 Equivalent),"36061017200","4111",5797.26396924000,1912754.75564999995,Manhattan,"36061017200","5441",1400000US36061017200,"Census Tract 172, New York County, New York","124084700","23329323"
"173","1",Manhattan,"017300","1017300",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061017300","4107",5735.89530142000,1921881.19268000009,Manhattan,"36061017300","8699",1400000US36061017300,"Census Tract 173, New York County, New York","1020859300","248420247"
"174.01","1",Manhattan,"017401","1017401",,East Harlem (South),MN1101,MN11,MN11 East Harlem (CD 11 Equivalent),"36061017401","4111",4175.33030196000,1086203.70932999998,Manhattan,"36061017401","5449",1400000US36061017401,"Census Tract 174.01, New York County, New York","186220400","64674931"
"174.02","1",Manhattan,"017402","1017402",,East Harlem (South),MN1101,MN11,MN11 East Harlem (CD 11 Equivalent),"36061017402","4111",3109.68354092000,547579.12672599999,Manhattan,"36061017402","2276",1400000US36061017402,"Census Tract 174.02, New York County, New York","105057400","30860843"
"175","1",Manhattan,"017500","1017500",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061017500","4107",6483.80365379000,2318094.02316999994,Manhattan,"36061017500","11110",1400000US36061017500,"Census Tract 175, New York County, New York","1375405900","320018549"
"177","1",Manhattan,"017700","1017700",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061017700","4107",5688.50157024000,1878929.74707999988,Manhattan,"36061017700","9382",1400000US36061017700,"Census Tract 177, New York County, New York","1019261600","302915068"
"180","1",Manhattan,"018000","1018000",,East Harlem (North),MN1102,MN11,MN11 East Harlem (CD 11 Equivalent),"36061018000","4111",6055.91400604000,2287541.25700999983,Manhattan,"36061018000","7429",1400000US36061018000,"Census Tract 180, New York County, New York","208903000","65351936"
"181","1",Manhattan,"018100","1018100",,Upper West Side (Central),MN0702,MN07,MN07 Upper West Side (CD 7 Approximation),"36061018100","4107",5253.87795421000,1489902.89326999988,Manhattan,"36061018100","8941",1400000US36061018100,"Census Tract 181, New York County, New York","1033817900","285491252"
"184","1",Manhattan,"018400","1018400",,East Harlem (North),MN1102,MN11,MN11 East Harlem (CD 11 Equivalent),"36061018400","4111",5771.87402807000,1903568.41941999993,Manhattan,"36061018400","7820",1400000US36061018400,"Census Tract 184, New York County, New York","198594400","41354637"
"186","1",Manhattan,"018600","1018600",,Harlem (South),MN1001,MN10,MN10 Harlem (CD 10 Equivalent),"36061018600","4110",4621.74084376000,1311722.33119999990,Manhattan,"36061018600","5127",1400000US36061018600,"Census Tract 186, New York County, New York","109595400","26420182"
"187","1",Manhattan,"018700","1018700",,Upper West Side-Manhattan Valley,MN0703,MN07,MN07 Upper West Side (CD 7 Approximation),"36061018700","4107",6534.41136082000,2323892.25423000008,Manhattan,"36061018700","9383",1400000US36061018700,"Census Tract 187, New York County, New York","873241700","230767658"
"193","1",Manhattan,"019300","1019300",,Upper West Side-Manhattan Valley,MN0703,MN07,MN07 Upper West Side (CD 7 Approximation),"36061019300","4107",5716.00494440000,1892879.10541999992,Manhattan,"36061019300","8736",1400000US36061019300,"Census Tract 193, New York County, New York","486194300","95804107"
"194","1",Manhattan,"019400","1019400",,East Harlem (North),MN1102,MN11,MN11 East Harlem (CD 11 Equivalent),"36061019400","4111",5505.70131666000,1881162.57499000011,Manhattan,"36061019400","6978",1400000US36061019400,"Census Tract 194, New York County, New York","124162500","28142857"
"195","1",Manhattan,"019500","1019500",,Upper West Side-Manhattan Valley,MN0703,MN07,MN07 Upper West Side (CD 7 Approximation),"36061019500","4107",6579.74105738000,2338296.41374999983,Manhattan,"36061019500","7828",1400000US36061019500,"Census Tract 195, New York County, New York","624542500","119779511"
"196","1",Manhattan,"019600","1019600",,East Harlem (North),MN1102,MN11,MN11 East Harlem (CD 11 Equivalent),"36061019600","4111",5776.73946402000,1902453.22408000007,Manhattan,"36061019600","4031",1400000US36061019600,"Census Tract 196, New York County, New York","93213400","30298936"
"197.02","1",Manhattan,"019702","1019702",,Harlem (South),MN1001,MN10,MN10 Harlem (CD 10 Equivalent),"36061019702","4110",3204.62116985000,509562.33031100000,Manhattan,"36061019702","2601",1400000US36061019702,"Census Tract 197.02, New York County, New York","139518900","30906394"
"199","1",Manhattan,"019900","1019900",,Morningside Heights,MN0901,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061019900","4109",6655.70797590000,2406577.22288999986,Manhattan,"36061019900","9598",1400000US36061019900,"Census Tract 199, New York County, New York","529138900","141465655"
"205","1",Manhattan,"020500","1020500",,Morningside Heights,MN0901,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061020500","4109",7148.86462368000,2977095.90413000016,Manhattan,"36061020500","5023",1400000US36061020500,"Census Tract 205, New York County, New York","333562100","65283072"
"206","1",Manhattan,"020600","1020600",,East Harlem (North),MN1102,MN11,MN11 East Harlem (CD 11 Equivalent),"36061020600","4111",5176.87307702000,1602693.81960000005,Manhattan,"36061020600","3628",1400000US36061020600,"Census Tract 206, New York County, New York","107239600","27034155"
"207.01","1",Manhattan,"020701","1020701",,Morningside Heights,MN0901,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061020701","4109",2984.71727731000,508167.88820400002,Manhattan,"36061020701","3035",1400000US36061020701,"Census Tract 207.01, New York County, New York","114200100","20986463"
"208","1",Manhattan,"020800","1020800",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061020800","4110",5174.63965039000,1599291.60112000001,Manhattan,"36061020800","5255",1400000US36061020800,"Census Tract 208, New York County, New York","310742100","75014976"
"213.03","1",Manhattan,"021303","1021303",,Manhattanville-West Harlem,MN0902,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061021303","4109",7255.90349988000,1643103.36976999999,Manhattan,"36061021303","5583",1400000US36061021303,"Census Tract 213.03, New York County, New York","198273500","50695508"
"215","1",Manhattan,"021500","1021500",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061021500","4110",5034.43196557000,750635.02574199997,Manhattan,"36061021500","3856",1400000US36061021500,"Census Tract 215, New York County, New York","147128200","33094380"
"216","1",Manhattan,"021600","1021600",,Harlem (South),MN1001,MN10,MN10 Harlem (CD 10 Equivalent),"36061021600","4110",5689.08062719000,1864443.26600000006,Manhattan,"36061021600","8567",1400000US36061021600,"Census Tract 216, New York County, New York","342025000","56802993"
"217.03","1",Manhattan,"021703","1021703",,Manhattanville-West Harlem,MN0902,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061021703","4109",9422.07597661000,3384698.56827999977,Manhattan,"36061021703","545",1400000US36061021703,"Census Tract 217.03, New York County, New York",,
"218","1",Manhattan,"021800","1021800",,Harlem (South),MN1001,MN10,MN10 Harlem (CD 10 Equivalent),"36061021800","4110",5775.54814549000,1958684.88773000007,Manhattan,"36061021800","6530",1400000US36061021800,"Census Tract 218, New York County, New York","262678300","55799406"
"220","1",Manhattan,"022000","1022000",,Harlem (South),MN1001,MN10,MN10 Harlem (CD 10 Equivalent),"36061022000","4110",5691.51581119000,1882647.55466999998,Manhattan,"36061022000","6114",1400000US36061022000,"Census Tract 220, New York County, New York","376338300","88331159"
"221.02","1",Manhattan,"022102","1022102",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061022102","4110",4893.83957917000,1065533.64290000009,Manhattan,"36061022102","2382",1400000US36061022102,"Census Tract 221.02, New York County, New York","181639200","52959051"
"222","1",Manhattan,"022200","1022200",,Harlem (South),MN1001,MN10,MN10 Harlem (CD 10 Equivalent),"36061022200","4110",5772.83230285000,1953119.68039000011,Manhattan,"36061022200","3293",1400000US36061022200,"Census Tract 222, New York County, New York","169585400","39374533"
"223.01","1",Manhattan,"022301","1022301",,Manhattanville-West Harlem,MN0902,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061022301","4109",8733.01480272000,2058402.29328000010,Manhattan,"36061022301","7258",1400000US36061022301,"Census Tract 223.01, New York County, New York","218703100","36275464"
"224","1",Manhattan,"022400","1022400",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061022400","4110",6182.38942395000,2099457.95410000021,Manhattan,"36061022400","7346",1400000US36061022400,"Census Tract 224, New York County, New York","168131300","33016888"
"225","1",Manhattan,"022500","1022500",,Hamilton Heights-Sugar Hill,MN0903,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061022500","4109",7396.99274354000,2807019.54711000016,Manhattan,"36061022500","9895",1400000US36061022500,"Census Tract 225, New York County, New York","351470200","79356732"
"226","1",Manhattan,"022600","1022600",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061022600","4110",5681.12205901000,1642680.48658000003,Manhattan,"36061022600","4890",1400000US36061022600,"Census Tract 226, New York County, New York","186080700","50551226"
"228","1",Manhattan,"022800","1022800",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061022800","4110",5758.39249094000,1944083.44002000010,Manhattan,"36061022800","5961",1400000US36061022800,"Census Tract 228, New York County, New York","349077500","82797359"
"231","1",Manhattan,"023100","1023100",,Hamilton Heights-Sugar Hill,MN0903,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061023100","4109",5606.71317811000,1962707.27007999993,Manhattan,"36061023100","6273",1400000US36061023100,"Census Tract 231, New York County, New York","227478600","49485998"
"234","1",Manhattan,"023400","1023400",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061023400","4110",5671.30970441000,1167006.66094999993,Manhattan,"36061023400","5112",1400000US36061023400,"Census Tract 234, New York County, New York","200202600","47444901"
"235.02","1",Manhattan,"023502","1023502",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061023502","4110",3399.58440531000,447807.89797599998,Manhattan,"36061023502","2206",1400000US36061023502,"Census Tract 235.02, New York County, New York","52646500","16804181"
"241","1",Manhattan,"024100","1024100",,Washington Heights (South),MN1201,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061024100","4112",6466.01176886000,1909667.05327000003,Manhattan,"36061024100","7612",1400000US36061024100,"Census Tract 241, New York County, New York","259099900","37220929"
